Date,Time,Stretcher Pts hrly,Stretcher Pts cum,Ambulatory Pts hrly,Ambulatory Pts cum,Total Inflow hrly,Total Inflow cum,Ambulances hrly,Ambulances cum,FLS hrly,Adm. requests cum,Admissions cum,Pts.waiting for admission CUM,Total Stretcher pts,Triage hallway pts,Triage hallway pts TBS,Re-Oriented Nurse cum,Re-Oriented MD QTrack D/C,Re-Oriented MD QTrack NotD/C,Resus Pts,Totalpts in PODs except Psych,Green Pts,Green Pts TBS,Yellow PTS,Yellow Pts TBS,Orancge Pts except psych,Orange Pts TBS,Consults > 2h in PODS except IM,Consult for IM >4h in PODS,Plain films reqs > 2 h in PODs,CTs reqs > 2 h in PODs,Post POD (Family room),Stretcher Pts in Vertical,Stretcher Pts TBS in Vertical,Stretcher Pts in Vertical on Lazyboy,Vertical Pts Waiting for Results,Ambulatory Pts in Vertical,Ambulatory Pts TBS in Vertical,QTrack Patients TBS,GARAGE patient TBS,Consults > 2h in Vertical Except IM,Consult for IM >4h in Vertical,Plain films reqs > 2 hr in Vertical,CTs reqs > 2 hrs in Vertical,Psych Stretcher Pts1pt,Psych pts waiting for admission
03/11/21,23,5,111,1,112,6,223,1,39,1,30,30,15,67,0,0,13,16,0,5,37,11,1,12,1,14,0,4,2,1,2,0,19,3,11,6,8,6,,,2,0,0,0,6,3
03/11/21,12,9,39,12,53,21,92,4,15,0,13,9,22,65,2,2,6,0,0,2,41,12,0,12,1,17,0,5,1,2,0,0,16,4,6,8,17,14,,,1,0,0,0,4,3
03/11/21,24,2,113,1,113,3,226,1,40,0,30,30,15,67,0,0,13,16,0,4,40,12,3,12,0,16,2,6,3,0,2,0,17,3,8,10,7,6,,,4,1,0,0,6,3
03/11/21,10,9,25,12,26,21,51,3,10,0,12,8,22,48,0,0,1,0,0,1,37,10,1,10,0,17,0,5,1,0,0,0,6,0,2,3,16,11,,,1,0,0,1,4,3
03/12/20,12,10,51,3,44,13,95,4,16,0,10,10,31,81,1,1,14,1,6,4,44,16,0,12,1,16,1,5,0,0,0,5,14,4,6,9,10,5,,,2,0,0,1,13,10
03/12/20,23,5,134,8,139,13,273,1,36,2,26,33,16,74,0,0,33,29,6,7,41,15,4,9,2,17,2,10,1,2,1,4,12,1,6,7,14,13,,,1,0,1,1,10,9
03/12/20,22,2,129,9,131,11,260,1,35,1,24,33,14,77,0,0,32,26,10,7,46,17,3,11,0,18,2,8,1,2,0,3,11,2,6,4,8,7,,,2,0,2,3,10,9
03/12/20,21,11,127,12,122,23,249,1,34,0,23,31,16,73,7,7,31,23,8,6,42,14,1,12,0,16,0,7,1,3,0,2,5,0,6,3,17,13,,,2,0,1,2,11,9
03/12/20,20,7,116,9,110,16,226,1,33,0,21,27,18,79,6,6,30,20,7,5,48,16,1,15,0,17,0,4,2,4,2,4,6,0,6,3,18,13,,,4,0,0,1,10,8
03/12/20,19,6,109,15,101,21,210,0,32,2,19,24,20,80,6,6,26,16,6,6,44,16,0,12,0,16,0,5,1,3,0,3,11,0,8,5,16,13,,,3,1,0,1,10,8
03/12/20,18,9,103,8,86,17,189,4,32,2,19,23,21,84,8,8,22,14,9,6,43,16,1,12,0,15,1,6,0,3,0,3,14,0,9,9,5,4,,,2,1,0,2,10,8
03/12/20,17,7,94,7,78,14,172,3,28,0,17,22,20,75,1,1,21,11,8,5,42,16,2,12,0,14,1,3,1,1,0,5,12,0,8,12,13,8,,,6,0,0,0,10,8
03/12/20,16,5,87,11,71,16,158,3,25,0,17,19,25,94,4,4,21,8,9,5,48,17,2,15,0,16,2,2,0,0,1,7,18,4,9,10,11,10,,,7,0,0,5,12,10
03/12/20,15,10,82,9,60,19,142,1,22,0,17,17,27,97,3,3,20,6,7,5,50,17,4,16,2,17,1,2,0,0,1,8,19,5,8,9,4,3,,,5,0,0,5,12,10
03/12/20,24,3,137,2,141,5,278,1,37,0,27,31,18,70,0,0,33,30,0,6,42,16,4,8,2,18,0,11,1,5,1,4,8,0,5,5,21,20,,,1,0,0,1,10,9
03/12/20,14,10,72,1,51,11,123,2,21,0,16,13,31,91,4,4,19,5,6,5,45,16,1,13,1,16,2,1,0,0,0,7,16,4,8,8,3,2,,,2,0,0,5,14,11
03/12/20,11,12,41,6,41,18,82,5,12,0,8,8,31,83,2,1,13,0,6,3,42,16,0,11,1,15,2,6,0,0,0,6,15,3,8,9,8,4,,,4,0,0,0,15,10
03/12/20,10,4,29,8,35,12,64,2,7,0,6,4,33,79,1,1,9,0,3,2,45,16,0,12,0,17,1,12,1,0,0,4,12,2,6,7,9,4,,,5,0,0,0,15,9
03/12/20,9,3,25,14,27,17,52,0,5,0,6,3,34,81,1,1,6,0,4,3,45,16,0,14,0,15,1,9,1,0,0,4,12,3,5,3,7,4,,,7,0,0,0,16,9
03/12/20,8,5,22,3,13,8,35,1,5,0,6,3,34,80,1,1,4,0,1,3,45,17,0,14,1,14,1,10,1,0,1,6,9,2,4,5,9,9,,,6,0,1,0,16,9
03/12/20,7,3,17,0,10,3,27,0,4,0,5,3,33,80,1,1,4,0,1,3,45,17,0,14,0,14,1,11,1,0,2,6,9,2,4,5,4,4,,,6,0,0,0,16,9
03/12/20,6,3,14,1,10,4,24,0,4,0,4,3,32,80,1,1,4,0,1,3,48,17,0,15,0,16,0,11,1,0,1,3,9,3,4,2,5,4,,,6,0,0,0,16,9
03/12/20,5,1,11,0,9,1,20,0,4,0,4,3,32,78,1,1,4,0,1,3,45,16,0,13,0,16,0,11,1,0,3,3,10,6,5,0,7,6,,,6,0,0,0,16,9
03/12/20,4,0,10,2,9,2,19,0,4,0,4,3,32,73,1,1,4,0,0,3,46,16,1,14,0,16,1,7,1,1,1,3,4,0,5,0,16,14,,,5,0,0,0,16,9
03/12/20,3,3,10,2,7,5,17,0,4,0,2,3,30,73,2,2,2,0,0,3,45,17,1,13,0,15,0,7,2,0,1,3,4,0,4,2,19,17,,,5,0,0,0,16,9
03/12/20,13,11,62,6,50,17,112,3,19,1,12,11,30,90,2,2,17,2,7,5,45,15,0,13,1,17,0,3,1,0,0,7,17,5,7,10,4,3,,,3,0,0,6,14,10
03/12/20,1,5,5,2,2,7,7,3,3,0,2,3,30,80,4,4,1,0,0,3,47,18,2,14,1,15,1,5,1,1,2,5,5,0,6,2,14,14,,,3,0,0,1,16,9
03/12/20,2,2,7,3,5,5,12,1,4,1,2,3,30,78,4,4,1,0,0,3,46,18,0,13,0,15,1,6,2,2,2,4,5,0,4,3,16,16,,,5,0,0,0,16,9
03/12/21,20,10,116,2,86,12,202,3,33,0,39,26,18,79,5,5,10,15,0,4,48,15,2,16,1,17,2,4,0,0,0,0,16,8,4,4,9,6,,,1,0,0,0,6,3
03/12/21,24,2,136,1,95,3,231,2,40,0,44,35,13,69,4,1,10,18,0,4,44,16,1,13,0,15,2,3,2,1,2,0,13,3,5,7,7,5,,,2,0,0,1,4,3
03/12/21,23,4,134,5,94,9,228,1,38,0,44,35,13,72,4,1,10,18,0,3,47,16,3,14,0,17,3,3,2,1,1,0,14,4,4,7,11,7,,,1,0,0,1,4,3
03/12/21,21,11,127,2,88,13,215,3,36,0,42,29,17,86,10,10,10,18,0,5,48,15,2,15,1,18,2,5,2,0,2,0,17,8,3,8,10,9,,,1,0,0,0,6,3
03/12/21,1,0,0,0,0,0,0,0,0,0,3,0,18,59,0,0,0,0,0,3,39,10,0,11,0,18,2,7,3,0,0,0,12,3,7,3,7,6,,,5,0,1,0,5,4
03/12/21,2,2,2,1,1,3,3,1,1,1,6,1,20,60,1,1,0,0,0,4,39,10,0,11,0,18,2,9,3,0,0,0,11,2,6,3,6,6,,,4,0,0,0,5,5
03/12/21,3,4,6,0,1,4,7,1,2,0,8,4,19,57,0,0,0,0,0,3,37,10,0,10,0,17,3,9,3,0,0,0,12,0,7,3,8,6,,,6,0,0,0,5,5
03/12/21,4,1,7,0,1,1,8,0,2,0,8,4,19,58,0,0,0,0,0,3,37,10,0,10,0,17,2,12,3,3,1,0,13,1,7,3,7,5,,,5,0,0,1,5,5
03/12/21,5,0,7,0,1,0,8,0,2,0,8,4,19,55,0,0,0,0,0,2,35,10,0,7,0,18,2,13,3,0,1,0,13,0,8,7,4,1,,,5,0,0,1,5,5
03/12/21,6,3,10,1,2,4,12,1,3,0,8,7,16,54,0,0,0,0,0,2,33,9,0,7,0,17,1,11,2,0,2,0,13,0,9,6,3,1,,,5,0,0,0,6,5
03/12/21,7,6,16,2,4,8,20,1,4,0,8,7,16,53,0,0,1,0,0,4,30,9,0,5,0,16,1,9,2,0,1,0,12,0,11,4,6,6,,,5,0,1,0,7,5
03/12/21,22,3,130,1,89,4,219,1,37,0,44,34,14,83,8,6,10,18,0,3,51,16,3,16,0,19,3,6,2,0,1,0,16,5,3,6,8,6,,,1,1,0,1,5,3
03/12/21,8,2,18,5,9,7,27,0,4,0,9,7,17,52,0,0,2,0,0,4,29,8,0,5,0,16,0,10,2,0,0,0,11,0,10,4,13,12,,,4,0,1,0,8,5
03/12/21,10,5,29,11,25,16,54,1,5,0,14,8,21,57,0,0,5,1,0,3,36,10,1,8,0,18,0,15,1,0,0,0,9,0,7,2,7,6,,,2,0,0,1,9,5
03/12/21,11,9,38,7,32,16,70,3,8,1,15,8,20,61,0,0,5,1,1,4,38,11,1,10,0,17,1,14,1,0,0,0,11,0,7,3,9,7,,,2,0,0,1,8,4
03/12/21,12,5,43,9,41,14,84,1,9,1,17,10,19,62,0,0,6,2,1,3,42,13,3,12,0,17,1,9,1,1,0,0,11,0,7,3,15,13,,,2,0,0,0,6,4
03/12/21,13,10,53,7,48,17,101,5,14,0,18,12,18,62,1,1,6,7,1,4,43,14,3,13,0,16,0,7,2,1,0,0,10,0,7,4,17,12,,,2,0,0,0,4,3
03/12/21,14,6,59,10,58,16,117,4,18,0,22,14,19,65,1,1,8,7,0,4,41,15,2,13,2,13,0,3,2,2,1,0,14,2,6,7,17,14,,,3,0,0,2,5,3
03/12/21,15,11,70,8,66,19,136,2,20,0,25,17,18,72,0,0,8,7,0,4,48,16,3,15,2,17,2,4,1,5,1,0,15,7,6,6,18,16,,,3,0,0,1,5,3
03/12/21,16,7,77,4,70,11,147,3,23,0,29,18,20,71,3,3,8,7,0,4,43,15,2,14,0,14,0,3,0,0,1,0,14,4,6,9,16,15,,,2,0,0,5,7,3
03/12/21,9,6,24,5,14,11,38,0,4,0,10,7,18,58,0,0,2,0,0,3,33,9,2,6,0,18,1,14,2,0,0,0,13,3,8,1,5,3,,,2,0,1,1,9,5
03/12/21,17,11,88,1,71,12,159,2,25,0,30,21,16,67,2,2,8,8,0,4,42,17,4,14,0,11,1,6,0,0,1,0,12,6,4,6,17,12,,,3,0,0,3,7,3
03/12/21,18,9,97,5,76,14,173,4,29,0,35,22,18,66,3,3,8,11,0,3,43,16,3,13,0,14,1,5,0,0,1,0,11,4,3,4,14,12,,,1,0,0,2,6,3
03/12/21,19,9,106,8,84,17,190,1,30,0,38,24,19,74,6,5,9,12,0,3,43,14,2,13,1,16,0,6,0,0,1,0,15,9,3,7,16,12,,,1,0,0,1,7,4
03/13/20,16,7,70,10,104,17,174,4,27,3,30,23,22,72,0,0,46,9,3,5,42,15,2,14,2,13,1,5,0,4,1,3,12,4,2,13,8,6,,,1,0,0,0,10,8
03/13/20,17,6,76,7,111,13,187,2,29,0,31,26,19,69,0,0,55,10,2,5,44,17,2,15,3,12,1,6,0,3,1,1,8,1,2,5,9,7,,,1,0,0,0,11,8
03/13/20,18,4,80,11,122,15,202,4,33,0,33,29,18,67,0,0,62,12,0,5,40,17,2,10,2,13,1,5,0,3,1,1,9,0,2,7,12,9,,,1,0,0,0,12,8
03/13/20,19,5,85,7,129,12,214,0,33,0,35,31,16,64,0,0,63,12,0,6,42,17,1,11,2,14,2,5,1,4,2,0,7,0,0,9,12,7,,,1,0,0,0,9,6
03/13/20,21,7,97,6,138,13,235,4,40,1,39,36,14,60,0,0,70,12,0,4,44,17,1,12,3,15,1,5,1,2,0,0,5,1,1,7,11,6,,,0,0,0,1,7,5
03/13/20,15,11,63,12,94,23,157,2,23,2,29,20,25,71,0,0,46,5,6,5,41,16,3,14,1,11,0,5,0,1,1,3,12,1,3,10,7,3,,,1,0,2,0,10,9
03/13/20,22,2,99,8,146,10,245,0,40,0,41,42,10,60,0,0,74,13,0,3,43,16,0,14,0,13,0,4,0,1,1,0,7,0,3,5,9,4,,,0,0,0,0,7,5
03/13/20,23,6,105,2,148,8,253,3,43,0,41,42,10,59,0,0,77,13,0,2,42,15,0,13,0,14,1,2,0,2,2,0,8,1,2,8,7,4,,,0,0,0,0,7,5
03/13/20,24,3,108,2,150,5,258,3,46,0,41,42,10,58,0,0,77,13,0,3,41,14,1,13,0,14,0,5,0,1,2,0,8,1,3,6,4,1,,,1,0,0,0,6,5
03/13/20,20,5,90,3,132,8,222,3,36,2,38,32,17,65,1,1,67,12,0,6,43,17,1,12,1,14,2,4,1,2,3,0,7,0,1,9,10,5,,,0,0,0,1,8,5
03/13/20,14,8,52,8,82,16,134,4,21,4,23,15,25,66,1,1,35,3,7,6,36,15,0,12,0,9,0,7,0,1,1,3,9,0,6,9,7,2,,,4,1,0,0,11,9
03/13/20,9,5,26,9,23,14,49,1,12,2,9,8,19,65,0,0,10,0,1,4,38,17,3,7,0,14,0,18,4,4,1,2,10,5,2,4,6,4,,,2,2,0,0,11,9
03/13/20,12,2,38,12,63,14,101,1,14,1,21,13,25,66,0,0,32,3,3,4,39,16,0,12,1,11,0,10,2,1,1,4,8,0,6,7,6,2,,,2,1,0,1,11,9
03/13/20,11,4,36,14,51,18,87,0,13,0,17,8,27,66,0,0,27,1,4,4,39,17,0,10,2,12,0,12,3,2,1,3,9,0,5,6,4,2,,,3,1,0,1,11,9
03/13/20,10,6,32,14,37,20,69,1,13,1,16,10,24,68,0,0,19,0,3,4,39,17,1,10,3,12,0,14,3,4,1,2,12,1,4,7,6,5,,,4,1,0,0,11,9
03/13/20,8,6,21,4,14,10,35,4,11,0,9,6,21,62,1,1,8,0,0,4,37,15,1,7,0,15,0,18,2,4,2,2,7,4,1,1,6,6,,,2,2,0,0,11,9
03/13/20,7,3,15,1,10,4,25,0,7,0,8,5,21,60,0,0,7,0,0,4,39,16,1,8,0,15,0,20,3,4,2,2,4,1,1,1,2,2,,,2,2,0,0,11,9
03/13/20,6,4,12,0,9,4,21,2,7,0,8,5,21,61,1,1,7,0,1,4,40,16,0,8,2,16,0,20,3,3,1,2,4,1,1,3,1,0,,,2,0,0,0,10,9
03/13/20,2,0,4,1,4,1,8,0,2,0,3,2,19,69,0,0,2,0,0,3,45,18,1,12,0,15,0,13,4,8,2,3,8,0,6,6,8,8,,,0,0,0,0,10,9
03/13/20,3,1,5,1,5,2,10,1,3,0,4,3,19,67,0,0,2,0,1,4,46,17,0,13,0,16,1,16,6,8,1,3,4,0,3,5,4,4,,,0,0,0,0,10,9
03/13/20,4,3,8,3,8,6,16,2,5,0,7,6,19,63,0,0,5,0,1,5,42,18,1,8,0,16,1,17,3,4,1,2,4,0,3,5,5,2,,,0,1,0,0,10,9
03/13/20,5,0,8,1,9,1,17,0,5,0,8,6,20,59,0,0,7,0,0,4,39,16,1,7,0,16,0,18,3,7,1,2,4,1,1,2,1,1,,,2,0,0,0,10,9
03/13/20,13,6,44,11,74,17,118,3,17,0,22,12,27,65,0,0,33,3,5,4,39,17,0,11,0,11,0,8,2,1,1,3,8,0,6,9,8,2,,,5,1,0,0,11,9
03/13/20,1,4,4,3,3,7,7,2,2,1,3,2,19,70,0,0,0,0,0,5,43,17,2,10,1,16,0,13,3,5,1,4,8,0,7,3,17,16,,,0,0,0,1,10,9
03/13/21,21,5,93,3,78,8,171,2,27,0,34,22,22,72,0,0,11,7,1,4,45,17,1,14,0,14,1,6,5,6,3,0,14,3,7,2,10,7,,,2,1,0,2,9,4
03/13/21,20,7,88,4,75,11,163,4,25,0,30,22,18,76,1,1,11,5,0,4,44,15,0,13,1,16,0,5,3,9,4,0,19,3,7,7,12,9,,,2,1,0,2,8,4
03/13/21,8,2,15,4,9,6,24,0,5,0,8,3,18,59,0,0,3,0,0,4,42,14,0,12,0,16,0,14,2,3,1,0,8,4,4,0,7,7,,,3,0,1,2,5,3
03/13/21,23,1,98,2,83,3,181,0,29,0,42,26,24,66,0,0,11,8,0,4,43,15,0,14,0,14,1,6,3,4,4,0,9,4,4,0,5,1,,,2,0,0,2,10,5
03/13/21,22,4,97,3,81,7,178,2,29,0,37,24,21,70,2,2,11,8,1,4,44,17,0,15,1,12,0,8,4,4,3,0,11,4,4,3,7,2,,,2,1,0,2,9,4
03/13/21,1,1,1,1,1,2,2,1,1,0,2,0,15,63,1,0,2,0,0,4,45,18,2,13,1,14,0,3,2,2,2,0,9,3,4,1,5,5,,,2,0,1,1,4,3
03/13/21,2,4,5,1,2,5,7,1,2,0,2,2,13,59,0,0,3,0,0,5,46,18,1,16,3,12,0,4,2,3,3,0,4,4,0,0,6,6,,,2,0,1,1,4,3
03/13/21,3,2,7,0,2,2,9,1,3,0,4,2,15,58,0,0,3,0,0,5,43,17,1,15,3,11,0,6,2,3,5,0,5,4,0,0,5,5,,,2,0,1,2,5,3
03/13/21,4,1,8,1,3,2,11,0,3,0,4,2,15,56,0,0,3,0,0,5,41,13,1,15,1,13,1,7,2,6,5,0,5,4,0,0,6,5,,,2,0,1,2,5,3
03/13/21,5,1,9,0,3,1,12,0,3,0,4,2,15,57,0,0,3,0,0,5,41,14,1,14,1,13,1,12,2,2,1,0,6,2,3,0,5,4,,,2,0,1,2,5,3
03/13/21,6,2,11,0,3,2,14,2,5,0,6,2,17,60,0,0,3,0,0,5,43,15,2,14,0,14,1,13,2,2,1,0,7,1,4,0,4,3,,,3,0,1,2,5,3
03/13/21,7,2,13,2,5,4,18,0,5,0,8,2,19,59,0,0,3,0,0,5,42,14,1,12,0,16,2,13,1,2,1,0,7,1,4,0,6,5,,,3,0,1,2,5,3
03/13/21,24,3,101,2,85,5,186,2,31,0,42,29,21,64,0,0,11,8,0,4,40,14,0,12,1,14,0,9,4,4,4,0,10,3,3,9,5,4,,,2,0,0,1,10,5
03/13/21,19,5,81,4,71,9,152,2,21,0,29,17,22,75,0,0,11,4,0,4,46,14,0,15,1,17,0,3,2,3,2,0,17,1,8,9,12,7,,,2,1,0,4,8,4
03/13/21,10,2,22,10,27,12,49,0,5,0,9,3,18,58,0,0,5,0,0,4,35,13,0,10,0,12,0,15,1,2,2,0,11,1,6,3,13,12,,,4,0,1,1,8,3
03/13/21,11,9,31,4,31,13,62,1,6,0,9,3,18,61,0,0,7,1,0,4,40,14,0,13,2,13,1,15,1,1,1,0,8,0,7,5,19,14,,,4,0,1,1,9,3
03/13/21,12,6,37,7,38,13,75,0,6,0,14,4,21,71,0,0,7,1,0,4,41,14,0,13,0,14,0,9,2,1,0,0,16,6,8,7,17,11,,,6,0,1,2,10,3
03/13/21,13,6,43,6,44,12,87,3,9,0,15,7,19,78,0,0,7,1,0,5,42,13,1,14,1,15,1,8,2,1,1,0,21,8,8,12,14,10,,,8,0,1,5,10,4
03/13/21,14,7,50,6,50,13,100,3,12,0,17,11,17,71,0,0,7,1,1,5,40,11,0,13,0,16,0,7,1,3,5,0,18,7,5,12,18,15,,,8,0,1,4,8,4
03/13/21,15,7,57,4,54,11,111,1,13,0,18,11,17,71,0,0,7,3,1,5,39,11,1,12,0,16,0,6,1,1,5,0,17,3,7,7,15,13,,,5,0,3,5,10,4
03/13/21,16,5,62,5,59,10,121,2,15,0,19,13,16,72,0,0,10,3,0,5,39,14,2,11,0,14,0,5,2,0,3,0,20,6,9,7,12,12,,,7,0,2,4,8,4
03/13/21,17,9,71,3,62,12,133,2,17,0,24,16,18,78,0,0,10,3,0,3,48,15,0,14,1,19,5,7,3,0,3,0,20,5,9,5,12,8,,,5,0,0,3,7,4
03/13/21,18,5,76,5,67,10,143,2,19,0,29,17,22,79,1,1,10,3,0,4,46,14,0,14,1,18,1,4,1,4,3,0,20,3,9,8,11,8,,,3,1,0,3,8,4
03/13/21,9,5,20,8,17,13,37,0,5,0,8,3,18,60,0,0,4,0,0,4,39,14,0,11,0,14,0,14,1,2,2,0,11,3,5,0,10,6,,,4,0,1,1,6,3
03/14/20,1,6,6,2,2,8,8,1,1,1,1,1,10,56,0,0,1,0,0,3,41,15,1,13,1,13,0,6,0,7,2,0,6,0,4,6,7,5,,,1,0,0,1,6,5
03/14/20,3,0,8,0,4,0,12,0,1,0,2,2,10,55,0,0,3,0,0,3,37,13,0,13,1,11,0,9,2,1,1,0,9,4,4,5,2,2,,,1,0,0,1,6,5
03/14/20,5,1,11,0,4,1,15,0,2,0,4,2,12,54,0,0,3,0,0,4,34,12,1,9,0,13,0,10,1,3,0,0,10,0,5,6,2,1,,,1,0,0,1,6,5
03/14/20,24,4,86,3,90,7,176,3,32,0,32,17,21,60,0,0,31,0,2,4,41,13,2,12,0,16,0,4,1,3,0,0,9,4,4,8,4,4,,,0,0,3,1,6,3
03/14/20,23,5,82,5,87,10,169,2,29,0,28,17,17,61,0,0,31,0,0,5,40,12,0,12,0,16,1,7,2,1,0,0,10,4,6,7,5,2,,,0,0,3,1,6,3
03/14/20,22,2,77,5,82,7,159,3,27,2,23,16,13,61,0,0,31,0,0,5,40,13,0,13,3,14,1,7,2,2,1,0,8,0,7,4,6,2,,,3,0,3,2,8,3
03/14/20,21,7,75,5,77,12,152,4,24,1,22,15,13,59,0,0,28,0,0,5,37,12,0,13,3,12,0,6,1,3,1,0,8,0,7,5,6,3,,,3,0,3,1,9,3
03/14/20,20,4,68,3,72,7,140,1,20,1,21,14,13,60,0,0,27,0,0,3,36,12,0,11,1,13,0,5,1,2,1,0,14,1,10,4,5,3,,,3,0,4,3,7,3
03/14/20,19,2,64,5,69,7,133,1,19,1,18,11,16,60,0,0,27,0,0,4,37,13,0,12,1,12,1,5,1,1,1,0,11,0,5,4,10,7,,,2,0,3,4,8,5
03/14/20,18,7,62,8,64,15,126,3,18,1,16,9,16,59,0,0,23,0,0,5,35,12,0,12,1,11,0,4,1,1,0,0,12,3,6,2,7,4,,,2,0,3,2,7,5
03/14/20,17,3,55,11,56,14,111,2,15,0,14,8,15,58,0,0,19,0,0,5,36,12,0,13,3,11,0,3,0,2,0,0,10,0,6,2,4,4,,,3,0,3,1,7,5
03/14/20,16,4,52,4,45,8,97,0,13,2,14,7,16,56,0,0,14,0,1,4,35,14,3,10,2,11,0,2,0,3,1,0,9,0,5,5,5,5,,,1,0,4,1,8,5
03/14/20,15,8,48,3,41,11,89,1,13,0,14,5,18,53,0,0,13,0,1,4,37,15,3,10,1,12,1,2,0,2,0,0,6,0,2,5,3,2,,,1,0,4,1,6,5
03/14/20,14,5,40,6,38,11,78,3,12,1,13,5,17,51,0,0,12,0,1,4,35,15,3,9,0,11,1,6,1,2,0,0,6,0,3,4,6,2,,,3,0,0,0,6,5
03/14/20,13,6,35,5,32,11,67,0,9,0,13,3,19,50,0,0,7,0,1,3,35,16,3,9,1,10,0,6,1,1,0,0,6,0,2,5,2,1,,,3,0,0,0,6,5
03/14/20,12,4,29,4,27,8,56,1,9,0,11,3,18,48,0,0,7,0,1,2,34,15,2,9,0,10,0,5,1,1,0,0,6,0,3,6,3,2,,,2,0,0,0,6,5
03/14/20,11,3,25,5,23,8,48,2,8,0,10,3,17,49,0,0,7,0,1,3,33,12,2,10,2,11,0,8,1,1,1,0,7,0,2,4,1,1,,,1,0,0,0,6,5
03/14/20,10,5,22,2,18,7,40,2,6,0,9,2,17,45,0,0,5,0,0,4,31,10,0,10,1,11,0,8,1,1,0,0,4,0,3,1,8,4,,,1,0,0,0,6,5
03/14/20,9,2,17,8,16,10,33,1,4,0,7,2,15,45,0,0,5,0,0,4,30,11,0,9,1,10,0,10,0,1,0,0,5,0,3,1,10,5,,,1,0,0,0,6,5
03/14/20,8,0,15,3,8,3,23,0,3,0,5,2,13,47,0,0,4,0,0,4,30,12,1,7,0,11,0,9,1,0,0,0,7,3,3,1,3,3,,,1,0,0,0,6,5
03/14/20,7,3,15,1,5,4,20,1,3,1,5,2,13,47,0,0,3,0,0,4,31,12,0,8,0,11,0,9,1,0,0,0,6,3,1,2,0,0,,,1,0,0,0,6,5
03/14/20,6,1,12,0,4,1,16,0,2,0,5,2,13,51,0,0,3,0,0,4,32,12,1,8,0,12,0,10,1,2,0,0,9,0,5,5,1,1,,,1,0,0,0,6,5
03/14/20,4,2,10,0,4,2,14,1,2,0,2,2,10,56,0,0,3,0,0,4,36,13,0,11,0,12,0,10,3,3,1,0,10,3,5,5,2,2,,,1,0,0,1,6,5
03/14/20,2,2,8,2,4,4,12,0,1,0,2,1,11,53,0,0,3,0,0,3,39,14,1,14,2,11,0,8,1,6,2,0,5,0,4,6,6,6,,,1,0,0,0,6,5
03/14/21,23,3,102,4,58,7,160,3,32,0,25,17,25,49,0,0,5,8,0,3,33,8,0,11,1,14,0,3,0,0,3,0,5,0,3,3,2,2,,,1,0,1,2,8,6
03/14/21,1,1,1,2,2,3,3,2,2,0,0,1,20,57,0,0,0,0,0,3,37,13,0,11,0,13,0,10,4,4,2,0,8,2,4,2,6,5,,,2,0,0,1,9,5
03/14/21,24,2,104,1,59,3,163,2,34,0,27,18,27,49,0,0,6,9,0,4,32,9,0,10,0,13,1,3,0,0,3,0,5,0,3,2,3,3,,,1,0,1,2,8,7
03/14/21,22,3,99,2,54,5,153,1,29,0,24,16,26,58,0,0,5,7,0,3,37,12,0,10,0,15,0,3,1,1,3,0,9,0,4,3,2,0,,,3,0,1,2,9,6
03/14/21,21,4,96,3,52,7,148,1,28,1,22,18,23,60,0,0,5,6,0,3,39,13,1,11,0,15,0,2,1,1,3,0,8,0,4,3,4,2,,,4,0,1,1,10,7
03/14/21,20,5,92,3,49,8,141,2,27,0,20,15,24,65,0,0,5,6,0,3,39,14,0,10,0,15,1,1,2,1,2,0,14,0,6,3,2,2,,,4,0,1,2,9,7
03/14/21,19,4,87,0,46,4,133,2,25,0,19,14,24,70,0,0,5,6,0,5,41,15,1,12,0,14,0,0,1,2,2,0,14,1,5,3,2,0,,,2,0,1,3,10,7
03/14/21,18,8,83,3,46,11,129,3,23,0,19,13,25,74,0,0,5,6,0,5,44,15,0,13,2,16,0,1,1,3,1,0,17,8,5,2,10,7,,,3,0,0,2,8,7
03/14/21,17,9,75,4,43,13,118,1,20,0,16,11,24,70,0,0,4,5,0,4,40,13,0,13,0,14,0,1,1,4,4,0,18,5,6,3,13,10,,,4,1,0,3,8,7
03/14/21,15,6,60,7,35,13,95,1,16,0,15,9,27,72,0,0,4,4,0,3,38,12,0,10,0,16,0,3,1,4,4,0,23,4,8,8,7,5,,,2,1,0,5,8,8
03/14/21,14,8,54,3,28,11,82,0,15,0,15,6,30,74,0,0,4,1,0,3,42,13,1,13,1,16,0,3,0,5,4,0,20,5,9,6,8,5,,,5,1,0,2,9,9
03/14/21,13,9,46,3,25,12,71,1,15,0,14,6,30,72,0,0,4,1,0,3,41,13,1,12,1,16,1,7,0,7,4,0,19,4,8,6,8,5,,,5,1,0,0,9,9
03/14/21,16,6,66,4,39,10,105,3,19,0,15,8,26,71,0,0,4,4,0,3,40,13,1,12,1,15,0,2,1,4,4,0,20,8,5,7,10,8,,,2,1,0,3,8,7
03/14/21,12,5,37,6,22,11,59,3,14,0,12,6,28,69,0,0,4,0,0,4,40,13,1,11,1,16,0,5,0,7,3,0,16,2,4,8,8,5,,,3,0,0,0,9,8
03/14/21,2,1,2,0,2,1,4,0,2,0,2,3,20,54,0,0,0,0,0,3,37,13,0,12,1,12,0,10,3,7,4,0,5,0,2,2,5,1,,,2,0,0,1,9,5
